Time;Source;Event
2022-10-22 17:02:11;fridge operation;START
2022-10-22 17:02:11;REFRIGERATOR;ON
2022-10-22 17:16:11;REFRIGERATOR;OFF
2022-10-22 17:16:11;fridge operation;END
2022-10-22 17:17:41;TV;OFF
2022-10-22 17:17:42;TV;ON
2022-10-22 17:20:12;CDPLAYER;OFF
2022-10-22 17:20:16;AMPLIFIER;OFF
2022-10-22 17:20:16;listen to a 74 minute audio CD;END
2022-10-22 17:45:34;TV;OFF
2022-10-22 17:45:34;watching TV;END
2022-10-22 17:46:18;fridge operation;START
2022-10-22 17:46:18;REFRIGERATOR;ON
2022-10-22 18:00:18;REFRIGERATOR;OFF
2022-10-22 18:00:18;fridge operation;END
2022-10-22 18:24:41;fridge operation;START
2022-10-22 18:24:41;REFRIGERATOR;ON
2022-10-22 18:32:33;use a personal computer;START
2022-10-22 18:32:33;PC;ON
2022-10-22 18:38:41;REFRIGERATOR;OFF
2022-10-22 18:38:41;fridge operation;END
2022-10-22 18:53:32;use a personal computer;START
2022-10-22 18:53:32;PC;ON
2022-10-22 19:19:39;fridge operation;START
2022-10-22 19:19:39;REFRIGERATOR;ON
2022-10-22 19:33:39;REFRIGERATOR;OFF
2022-10-22 19:33:39;fridge operation;END
2022-10-22 19:47:52;PC;OFF
2022-10-22 19:47:52;use a personal computer;END
2022-10-22 20:08:51;PC;OFF
2022-10-22 20:08:51;use a personal computer;END
2022-10-22 20:17:35;fridge operation;START
2022-10-22 20:17:35;REFRIGERATOR;ON
2022-10-22 20:31:35;REFRIGERATOR;OFF
2022-10-22 20:31:35;fridge operation;END
2022-10-22 20:48:54;washing a load of laundry;START
2022-10-22 20:49:01;WASHINGMACHINE;ON
2022-10-22 21:02:08;cooking a dinner;START
2022-10-22 21:02:08;KETTLE;ON
2022-10-22 21:03:56;KETTLE;OFF
2022-10-22 21:03:57;COOKINGSTOVE;ON
2022-10-22 21:15:04;cooking a dinner;START
2022-10-22 21:15:04;KETTLE;ON
2022-10-22 21:16:52;KETTLE;OFF
2022-10-22 21:16:53;COOKINGSTOVE;ON
2022-10-22 21:19:17;COOKINGSTOVE;OFF
2022-10-22 21:19:17;cooking a dinner;END
2022-10-22 21:54:30;COOKINGSTOVE;OFF
2022-10-22 21:54:31;MICROWAVE;ON
2022-10-22 21:56:34;MICROWAVE;OFF
2022-10-22 21:56:34;cooking a dinner;END
2022-10-22 21:56:35;watching TV;START
2022-10-22 21:56:35;TV;ON
2022-10-22 22:00:19;fridge operation;START
2022-10-22 22:00:19;REFRIGERATOR;ON
2022-10-22 22:14:19;REFRIGERATOR;OFF
2022-10-22 22:14:19;fridge operation;END
2022-10-22 22:48:49;fridge operation;START
2022-10-22 22:48:49;REFRIGERATOR;ON
2022-10-22 23:02:49;REFRIGERATOR;OFF
2022-10-22 23:02:49;fridge operation;END
2022-10-22 23:37:08;TV;OFF
2022-10-22 23:37:08;watching TV;END
2022-10-22 23:59:28;WASHINGMACHINE;OFF
2022-10-22 23:59:28;washing a load of laundry;END
