Time;Source;Event
2022-10-20 14:06:56;fridge operation;START
2022-10-20 14:06:56;REFRIGERATOR;ON
2022-10-20 14:20:38;REFRIGERATOR;OFF
2022-10-20 14:20:38;fridge operation;END
2022-10-20 14:21:21;use a personal computer;START
2022-10-20 14:21:21;PC;ON
2022-10-20 14:52:46;PC;OFF
2022-10-20 14:52:46;use a personal computer;END
2022-10-20 14:52:47;use a personal computer;START
2022-10-20 14:52:47;PC;ON
2022-10-20 14:56:08;watching TV;START
2022-10-20 14:56:08;TV;ON
2022-10-20 15:04:33;fridge operation;START
2022-10-20 15:04:33;REFRIGERATOR;ON
2022-10-20 15:18:15;REFRIGERATOR;OFF
2022-10-20 15:18:15;fridge operation;END
2022-10-20 15:24:12;PC;OFF
2022-10-20 15:24:12;use a personal computer;END
2022-10-20 15:24:13;use a personal computer;START
2022-10-20 15:24:13;PC;ON
2022-10-20 15:33:18;TV;OFF
2022-10-20 15:33:19;TV;ON
2022-10-20 15:44:39;fridge operation;START
2022-10-20 15:44:39;REFRIGERATOR;ON
2022-10-20 15:55:38;PC;OFF
2022-10-20 15:55:38;use a personal computer;END
2022-10-20 15:58:21;REFRIGERATOR;OFF
2022-10-20 15:58:21;fridge operation;END
2022-10-20 16:01:33;dishwasher operation;START
2022-10-20 16:01:42;DISHWASHER;ON
2022-10-20 16:03:06;TV;OFF
2022-10-20 16:03:06;watching TV;END
2022-10-20 16:09:33;use a personal computer;START
2022-10-20 16:09:33;PC;ON
2022-10-20 16:22:54;fridge operation;START
2022-10-20 16:22:54;REFRIGERATOR;ON
2022-10-20 16:28:11;watching TV;START
2022-10-20 16:28:11;TV;ON
2022-10-20 16:36:36;REFRIGERATOR;OFF
2022-10-20 16:36:36;fridge operation;END
2022-10-20 16:40:58;PC;OFF
2022-10-20 16:40:58;use a personal computer;END
2022-10-20 16:51:10;use a personal computer;START
2022-10-20 16:51:10;PC;ON
2022-10-20 17:08:58;DISHWASHER;OFF
2022-10-20 17:08:58;dishwasher operation;END
2022-10-20 17:11:04;fridge operation;START
2022-10-20 17:11:04;REFRIGERATOR;ON
2022-10-20 17:22:35;PC;OFF
2022-10-20 17:22:35;use a personal computer;END
2022-10-20 17:24:46;REFRIGERATOR;OFF
2022-10-20 17:24:46;fridge operation;END
2022-10-20 17:28:23;TV;OFF
2022-10-20 17:28:24;TV;ON
2022-10-20 17:29:38;listen to a 74 minute audio CD;START
2022-10-20 17:29:38;AMPLIFIER;ON
2022-10-20 17:29:47;CDPLAYER;ON
2022-10-20 17:50:10;TV;OFF
2022-10-20 17:50:10;watching TV;END
2022-10-20 17:51:59;fridge operation;START
2022-10-20 17:51:59;REFRIGERATOR;ON
2022-10-20 18:05:41;REFRIGERATOR;OFF
2022-10-20 18:05:41;fridge operation;END
2022-10-20 18:12:25;vacuuming;START
2022-10-20 18:12:25;VACUUMCLEANER;ON
2022-10-20 18:15:04;watching TV;START
2022-10-20 18:15:04;TV;ON
2022-10-20 18:24:25;VACUUMCLEANER;OFF
2022-10-20 18:24:25;vacuuming;END
2022-10-20 18:43:46;CDPLAYER;OFF
2022-10-20 18:43:47;AMPLIFIER;OFF
2022-10-20 18:43:47;listen to a 74 minute audio CD;END
2022-10-20 19:01:40;use a personal computer;START
2022-10-20 19:01:40;PC;ON
2022-10-20 19:04:32;cooking a dinner;START
2022-10-20 19:04:32;KETTLE;ON
2022-10-20 19:06:20;KETTLE;OFF
2022-10-20 19:06:21;COOKINGSTOVE;ON
2022-10-20 19:08:44;fridge operation;START
2022-10-20 19:08:44;REFRIGERATOR;ON
2022-10-20 19:12:50;TV;OFF
2022-10-20 19:12:51;TV;ON
2022-10-20 19:22:26;REFRIGERATOR;OFF
2022-10-20 19:22:26;fridge operation;END
2022-10-20 19:28:08;TV;OFF
2022-10-20 19:28:08;watching TV;END
2022-10-20 19:33:05;PC;OFF
2022-10-20 19:33:05;use a personal computer;END
2022-10-20 19:37:23;COOKINGSTOVE;OFF
2022-10-20 19:37:24;MICROWAVE;ON
2022-10-20 19:44:03;MICROWAVE;OFF
2022-10-20 19:44:03;cooking a dinner;END
2022-10-20 19:51:08;use a personal computer;START
2022-10-20 19:51:08;PC;ON
2022-10-20 19:54:49;use a personal computer;START
2022-10-20 19:54:49;PC;ON
2022-10-20 20:13:50;fridge operation;START
2022-10-20 20:13:50;REFRIGERATOR;ON
2022-10-20 20:22:33;PC;OFF
2022-10-20 20:22:33;use a personal computer;END
2022-10-20 20:26:14;PC;OFF
2022-10-20 20:26:14;use a personal computer;END
2022-10-20 20:27:32;REFRIGERATOR;OFF
2022-10-20 20:27:32;fridge operation;END
2022-10-20 20:46:14;washing a load of laundry;START
2022-10-20 20:46:28;WASHINGMACHINE;ON
2022-10-20 20:59:24;fridge operation;START
2022-10-20 20:59:24;REFRIGERATOR;ON
2022-10-20 21:08:36;use a personal computer;START
2022-10-20 21:08:36;PC;ON
2022-10-20 21:13:06;REFRIGERATOR;OFF
2022-10-20 21:13:06;fridge operation;END
2022-10-20 21:40:01;PC;OFF
2022-10-20 21:40:01;use a personal computer;END
2022-10-20 21:43:15;use a personal computer;START
2022-10-20 21:43:15;PC;ON
2022-10-20 22:14:40;PC;OFF
2022-10-20 22:14:40;use a personal computer;END
2022-10-20 22:14:51;fridge operation;START
2022-10-20 22:14:51;REFRIGERATOR;ON
2022-10-20 22:20:21;use a personal computer;START
2022-10-20 22:20:21;PC;ON
2022-10-20 22:28:33;REFRIGERATOR;OFF
2022-10-20 22:28:33;fridge operation;END
2022-10-20 22:51:46;PC;OFF
2022-10-20 22:51:46;use a personal computer;END
2022-10-20 22:51:47;use a personal computer;START
2022-10-20 22:51:47;PC;ON
2022-10-20 23:04:21;fridge operation;START
2022-10-20 23:04:21;REFRIGERATOR;ON
2022-10-20 23:18:03;REFRIGERATOR;OFF
2022-10-20 23:18:03;fridge operation;END
2022-10-20 23:23:12;PC;OFF
2022-10-20 23:23:12;use a personal computer;END
2022-10-20 23:24:26;use a personal computer;START
2022-10-20 23:24:26;PC;ON
2022-10-20 23:55:51;PC;OFF
2022-10-20 23:55:51;use a personal computer;END
2022-10-20 23:56:55;WASHINGMACHINE;OFF
2022-10-20 23:56:55;washing a load of laundry;END
2022-10-21 00:00:00;fridge operation;START
2022-10-21 00:00:00;REFRIGERATOR;ON
2022-10-21 00:13:42;REFRIGERATOR;OFF
2022-10-21 00:13:42;fridge operation;END
2022-10-21 00:38:20;washing a load of laundry;START
2022-10-21 00:38:32;WASHINGMACHINE;ON
2022-10-21 00:54:43;fridge operation;START
2022-10-21 00:54:43;REFRIGERATOR;ON
2022-10-21 01:08:25;REFRIGERATOR;OFF
2022-10-21 01:08:25;fridge operation;END
2022-10-21 01:54:03;fridge operation;START
2022-10-21 01:54:03;REFRIGERATOR;ON
2022-10-21 02:07:45;REFRIGERATOR;OFF
2022-10-21 02:07:45;fridge operation;END
2022-10-21 03:23:07;fridge operation;START
2022-10-21 03:23:07;REFRIGERATOR;ON
2022-10-21 03:36:49;REFRIGERATOR;OFF
2022-10-21 03:36:49;fridge operation;END
2022-10-21 03:48:59;WASHINGMACHINE;OFF
2022-10-21 03:48:59;washing a load of laundry;END
2022-10-21 04:14:41;fridge operation;START
2022-10-21 04:14:41;REFRIGERATOR;ON
2022-10-21 04:28:23;REFRIGERATOR;OFF
2022-10-21 04:28:23;fridge operation;END
2022-10-21 04:56:47;fridge operation;START
2022-10-21 04:56:47;REFRIGERATOR;ON
2022-10-21 05:10:29;REFRIGERATOR;OFF
2022-10-21 05:10:29;fridge operation;END
2022-10-21 05:45:57;fridge operation;START
2022-10-21 05:45:57;REFRIGERATOR;ON
2022-10-21 05:59:39;REFRIGERATOR;OFF
2022-10-21 05:59:39;fridge operation;END
2022-10-21 06:36:56;fridge operation;START
2022-10-21 06:36:56;REFRIGERATOR;ON
2022-10-21 06:50:38;REFRIGERATOR;OFF
2022-10-21 06:50:38;fridge operation;END
2022-10-21 07:15:28;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-21 07:15:33;COFFEEMAKER;ON
2022-10-21 07:15:43;COOKINGSTOVE;ON
2022-10-21 07:25:01;COOKINGSTOVE;OFF
2022-10-21 07:29:13;COFFEEMAKER;OFF
2022-10-21 07:29:13;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-21 07:48:56;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-21 07:49:01;COFFEEMAKER;ON
2022-10-21 07:49:13;COOKINGSTOVE;ON
2022-10-21 07:58:31;COOKINGSTOVE;OFF
2022-10-21 08:02:41;COFFEEMAKER;OFF
2022-10-21 08:02:41;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-21 08:10:41;fridge operation;START
2022-10-21 08:10:41;REFRIGERATOR;ON
2022-10-21 08:18:23;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-21 08:18:28;COFFEEMAKER;ON
2022-10-21 08:18:38;COOKINGSTOVE;ON
2022-10-21 08:24:23;REFRIGERATOR;OFF
2022-10-21 08:24:23;fridge operation;END
2022-10-21 08:27:56;COOKINGSTOVE;OFF
2022-10-21 08:32:08;COFFEEMAKER;OFF
2022-10-21 08:32:08;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-21 09:01:27;use a personal computer;START
2022-10-21 09:01:27;PC;ON
2022-10-21 09:30:40;fridge operation;START
2022-10-21 09:30:40;REFRIGERATOR;ON
2022-10-21 09:32:52;PC;OFF
2022-10-21 09:32:52;use a personal computer;END
2022-10-21 09:34:42;dishwasher operation;START
2022-10-21 09:34:50;use a personal computer;START
2022-10-21 09:34:50;DISHWASHER;ON
2022-10-21 09:34:50;PC;ON
2022-10-21 09:44:22;REFRIGERATOR;OFF
2022-10-21 09:44:22;fridge operation;END
2022-10-21 10:00:00;watching TV;START
2022-10-21 10:00:00;TV;ON
2022-10-21 10:06:15;PC;OFF
2022-10-21 10:06:15;use a personal computer;END
2022-10-21 10:14:01;use a personal computer;START
2022-10-21 10:14:01;PC;ON
2022-10-21 10:36:55;fridge operation;START
2022-10-21 10:36:55;REFRIGERATOR;ON
2022-10-21 10:42:06;DISHWASHER;OFF
2022-10-21 10:42:06;dishwasher operation;END
2022-10-21 10:45:26;PC;OFF
2022-10-21 10:45:26;use a personal computer;END
2022-10-21 10:50:37;REFRIGERATOR;OFF
2022-10-21 10:50:37;fridge operation;END
2022-10-21 10:52:48;TV;OFF
2022-10-21 10:52:49;TV;ON
2022-10-21 11:08:50;vacuuming;START
2022-10-21 11:08:50;VACUUMCLEANER;ON
2022-10-21 11:17:06;TV;OFF
2022-10-21 11:17:06;watching TV;END
2022-10-21 11:19:44;fridge operation;START
2022-10-21 11:19:44;REFRIGERATOR;ON
2022-10-21 11:20:50;VACUUMCLEANER;OFF
2022-10-21 11:20:50;vacuuming;END
2022-10-21 11:24:14;use a personal computer;START
2022-10-21 11:24:14;PC;ON
2022-10-21 11:33:26;REFRIGERATOR;OFF
2022-10-21 11:33:26;fridge operation;END
2022-10-21 11:55:39;PC;OFF
2022-10-21 11:55:39;use a personal computer;END
2022-10-21 11:55:40;use a personal computer;START
2022-10-21 11:55:40;PC;ON
2022-10-21 12:10:12;watching TV;START
2022-10-21 12:10:12;TV;ON
2022-10-21 12:24:21;fridge operation;START
2022-10-21 12:24:21;REFRIGERATOR;ON
2022-10-21 12:27:05;PC;OFF
2022-10-21 12:27:05;use a personal computer;END
2022-10-21 12:28:16;use a personal computer;START
2022-10-21 12:28:16;PC;ON
2022-10-21 12:38:03;REFRIGERATOR;OFF
2022-10-21 12:38:03;fridge operation;END
2022-10-21 12:45:23;microwaving food;START
2022-10-21 12:45:23;MICROWAVE;ON
2022-10-21 12:50:47;MICROWAVE;OFF
2022-10-21 12:50:47;microwaving food;END
2022-10-21 12:59:41;PC;OFF
2022-10-21 12:59:41;use a personal computer;END
2022-10-21 13:13:48;microwaving food;START
2022-10-21 13:13:48;MICROWAVE;ON
2022-10-21 13:17:33;MICROWAVE;OFF
2022-10-21 13:17:33;microwaving food;END
2022-10-21 13:22:53;use a personal computer;START
2022-10-21 13:22:53;PC;ON
2022-10-21 13:32:10;fridge operation;START
2022-10-21 13:32:10;REFRIGERATOR;ON
2022-10-21 13:45:52;REFRIGERATOR;OFF
2022-10-21 13:45:52;fridge operation;END
2022-10-21 13:48:09;TV;OFF
2022-10-21 13:48:10;TV;ON
2022-10-21 13:54:18;PC;OFF
2022-10-21 13:54:18;use a personal computer;END
2022-10-21 14:03:36;fridge operation;START
2022-10-21 14:03:36;REFRIGERATOR;ON
2022-10-21 14:04:50;use a personal computer;START
2022-10-21 14:04:50;PC;ON
2022-10-21 14:06:05;TV;OFF
2022-10-21 14:06:05;watching TV;END
2022-10-21 14:17:18;REFRIGERATOR;OFF
2022-10-21 14:17:18;fridge operation;END
2022-10-21 14:36:15;PC;OFF
2022-10-21 14:36:15;use a personal computer;END
2022-10-21 14:42:04;use a personal computer;START
2022-10-21 14:42:04;PC;ON
2022-10-21 15:09:05;fridge operation;START
2022-10-21 15:09:05;REFRIGERATOR;ON
2022-10-21 15:13:29;PC;OFF
2022-10-21 15:13:29;use a personal computer;END
2022-10-21 15:20:44;vacuuming;START
2022-10-21 15:20:44;VACUUMCLEANER;ON
2022-10-21 15:22:47;REFRIGERATOR;OFF
2022-10-21 15:22:47;fridge operation;END
2022-10-21 15:23:57;watching TV;START
2022-10-21 15:23:57;TV;ON
2022-10-21 15:32:44;VACUUMCLEANER;OFF
2022-10-21 15:32:44;vacuuming;END
2022-10-21 15:42:39;use a personal computer;START
2022-10-21 15:42:39;PC;ON
2022-10-21 16:14:04;PC;OFF
2022-10-21 16:14:04;use a personal computer;END
2022-10-21 16:16:55;fridge operation;START
2022-10-21 16:16:55;REFRIGERATOR;ON
2022-10-21 16:30:37;REFRIGERATOR;OFF
2022-10-21 16:30:37;fridge operation;END
2022-10-21 16:30:46;use a personal computer;START
2022-10-21 16:30:46;PC;ON
2022-10-21 17:00:56;fridge operation;START
2022-10-21 17:00:56;REFRIGERATOR;ON
2022-10-21 17:02:11;PC;OFF
2022-10-21 17:02:11;use a personal computer;END
2022-10-21 17:14:21;TV;OFF
2022-10-21 17:14:22;TV;ON
2022-10-21 17:14:38;REFRIGERATOR;OFF
2022-10-21 17:14:38;fridge operation;END
2022-10-21 17:31:17;use a personal computer;START
2022-10-21 17:31:17;PC;ON
2022-10-21 17:31:41;TV;OFF
2022-10-21 17:31:41;watching TV;END
2022-10-21 17:32:16;watching TV;START
2022-10-21 17:32:16;TV;ON
2022-10-21 18:02:42;PC;OFF
2022-10-21 18:02:42;use a personal computer;END
2022-10-21 18:08:51;fridge operation;START
2022-10-21 18:08:51;REFRIGERATOR;ON
2022-10-21 18:22:33;REFRIGERATOR;OFF
2022-10-21 18:22:33;fridge operation;END
2022-10-21 18:22:35;TV;OFF
2022-10-21 18:22:36;TV;ON
2022-10-21 18:27:34;listen to a 74 minute audio CD;START
2022-10-21 18:27:34;AMPLIFIER;ON
2022-10-21 18:27:43;CDPLAYER;ON
2022-10-21 18:45:31;TV;OFF
2022-10-21 18:45:31;watching TV;END
2022-10-21 19:01:47;cooking a dinner;START
2022-10-21 19:01:47;KETTLE;ON
2022-10-21 19:02:04;cooking a dinner;START
2022-10-21 19:02:04;KETTLE;ON
2022-10-21 19:03:35;KETTLE;OFF
2022-10-21 19:03:36;COOKINGSTOVE;ON
2022-10-21 19:03:52;KETTLE;OFF
2022-10-21 19:03:53;COOKINGSTOVE;ON
2022-10-21 19:30:12;fridge operation;START
2022-10-21 19:30:12;REFRIGERATOR;ON
2022-10-21 19:30:19;COOKINGSTOVE;OFF
2022-10-21 19:30:20;MICROWAVE;ON
2022-10-21 19:35:00;COOKINGSTOVE;OFF
2022-10-21 19:35:01;MICROWAVE;ON
2022-10-21 19:36:59;MICROWAVE;OFF
2022-10-21 19:36:59;cooking a dinner;END
2022-10-21 19:41:40;MICROWAVE;OFF
2022-10-21 19:41:40;cooking a dinner;END
2022-10-21 19:41:42;CDPLAYER;OFF
2022-10-21 19:41:43;AMPLIFIER;OFF
2022-10-21 19:41:43;listen to a 74 minute audio CD;END
2022-10-21 19:41:52;use a personal computer;START
2022-10-21 19:41:52;PC;ON
2022-10-21 19:43:54;REFRIGERATOR;OFF
2022-10-21 19:43:54;fridge operation;END
2022-10-21 19:53:30;use a personal computer;START
2022-10-21 19:53:30;PC;ON
2022-10-21 20:13:17;PC;OFF
2022-10-21 20:13:17;use a personal computer;END
2022-10-21 20:13:44;use a personal computer;START
2022-10-21 20:13:44;PC;ON
2022-10-21 20:24:55;PC;OFF
2022-10-21 20:24:55;use a personal computer;END
2022-10-21 20:24:56;use a personal computer;START
2022-10-21 20:24:56;PC;ON
2022-10-21 20:45:09;PC;OFF
2022-10-21 20:45:09;use a personal computer;END
2022-10-21 20:56:21;PC;OFF
2022-10-21 20:56:21;use a personal computer;END
2022-10-21 20:56:22;use a personal computer;START
2022-10-21 20:56:22;PC;ON
2022-10-21 20:56:38;fridge operation;START
2022-10-21 20:56:38;REFRIGERATOR;ON
2022-10-21 21:10:20;REFRIGERATOR;OFF
2022-10-21 21:10:20;fridge operation;END
2022-10-21 21:27:47;PC;OFF
2022-10-21 21:27:47;use a personal computer;END
2022-10-21 21:56:10;use a personal computer;START
2022-10-21 21:56:10;PC;ON
2022-10-21 22:19:46;fridge operation;START
2022-10-21 22:19:46;REFRIGERATOR;ON
2022-10-21 22:27:35;PC;OFF
2022-10-21 22:27:35;use a personal computer;END
2022-10-21 22:30:08;use a personal computer;START
2022-10-21 22:30:08;PC;ON
2022-10-21 22:33:28;REFRIGERATOR;OFF
2022-10-21 22:33:28;fridge operation;END
2022-10-21 23:01:33;PC;OFF
2022-10-21 23:01:33;use a personal computer;END
2022-10-21 23:18:36;fridge operation;START
2022-10-21 23:18:36;REFRIGERATOR;ON
2022-10-21 23:23:57;use a personal computer;START
2022-10-21 23:23:57;PC;ON
2022-10-21 23:32:18;REFRIGERATOR;OFF
2022-10-21 23:32:18;fridge operation;END
2022-10-21 23:55:22;PC;OFF
2022-10-21 23:55:22;use a personal computer;END
2022-10-22 00:00:00;fridge operation;START
2022-10-22 00:00:00;REFRIGERATOR;ON
2022-10-22 00:13:42;REFRIGERATOR;OFF
2022-10-22 00:13:42;fridge operation;END
2022-10-22 01:17:44;fridge operation;START
2022-10-22 01:17:44;REFRIGERATOR;ON
2022-10-22 01:31:26;REFRIGERATOR;OFF
2022-10-22 01:31:26;fridge operation;END
2022-10-22 02:54:53;fridge operation;START
2022-10-22 02:54:53;REFRIGERATOR;ON
2022-10-22 03:08:35;REFRIGERATOR;OFF
2022-10-22 03:08:35;fridge operation;END
2022-10-22 04:02:06;fridge operation;START
2022-10-22 04:02:06;REFRIGERATOR;ON
2022-10-22 04:15:48;REFRIGERATOR;OFF
2022-10-22 04:15:48;fridge operation;END
2022-10-22 05:04:03;fridge operation;START
2022-10-22 05:04:03;REFRIGERATOR;ON
2022-10-22 05:17:45;REFRIGERATOR;OFF
2022-10-22 05:17:45;fridge operation;END
2022-10-22 06:01:20;fridge operation;START
2022-10-22 06:01:20;REFRIGERATOR;ON
2022-10-22 06:15:02;REFRIGERATOR;OFF
2022-10-22 06:15:02;fridge operation;END
2022-10-22 06:59:46;fridge operation;START
2022-10-22 06:59:46;REFRIGERATOR;ON
2022-10-22 07:13:28;REFRIGERATOR;OFF
2022-10-22 07:13:28;fridge operation;END
2022-10-22 07:51:53;fridge operation;START
2022-10-22 07:51:53;REFRIGERATOR;ON
2022-10-22 07:56:41;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-22 07:56:46;COFFEEMAKER;ON
2022-10-22 07:56:57;COOKINGSTOVE;ON
2022-10-22 08:05:35;REFRIGERATOR;OFF
2022-10-22 08:05:35;fridge operation;END
2022-10-22 08:06:15;COOKINGSTOVE;OFF
2022-10-22 08:10:26;COFFEEMAKER;OFF
2022-10-22 08:10:26;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-22 08:11:41;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-22 08:11:46;COFFEEMAKER;ON
2022-10-22 08:12:00;COOKINGSTOVE;ON
2022-10-22 08:19:10;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-22 08:19:15;KETTLE;ON
2022-10-22 08:19:27;BREADCUTTER;ON
2022-10-22 08:19:32;BREADCUTTER;OFF
2022-10-22 08:19:33;TOASTER;ON
2022-10-22 08:21:03;KETTLE;OFF
2022-10-22 08:21:18;COOKINGSTOVE;OFF
2022-10-22 08:25:26;COFFEEMAKER;OFF
2022-10-22 08:25:26;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-22 08:39:51;TOASTER;OFF
2022-10-22 08:39:51;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-22 08:49:34;fridge operation;START
2022-10-22 08:49:34;REFRIGERATOR;ON
2022-10-22 09:03:16;REFRIGERATOR;OFF
2022-10-22 09:03:16;fridge operation;END
2022-10-22 09:09:09;use a personal computer;START
2022-10-22 09:09:09;PC;ON
2022-10-22 09:40:34;PC;OFF
2022-10-22 09:40:34;use a personal computer;END
2022-10-22 09:48:05;use a personal computer;START
2022-10-22 09:48:05;PC;ON
2022-10-22 09:51:13;fridge operation;START
2022-10-22 09:51:13;REFRIGERATOR;ON
2022-10-22 10:04:55;REFRIGERATOR;OFF
2022-10-22 10:04:55;fridge operation;END
2022-10-22 10:19:30;PC;OFF
2022-10-22 10:19:30;use a personal computer;END
2022-10-22 10:25:22;use a personal computer;START
2022-10-22 10:25:22;PC;ON
2022-10-22 10:56:03;fridge operation;START
2022-10-22 10:56:03;REFRIGERATOR;ON
2022-10-22 10:56:47;PC;OFF
2022-10-22 10:56:47;use a personal computer;END
2022-10-22 11:09:45;REFRIGERATOR;OFF
2022-10-22 11:09:45;fridge operation;END
2022-10-22 11:19:06;use a personal computer;START
2022-10-22 11:19:06;PC;ON
2022-10-22 11:50:31;PC;OFF
2022-10-22 11:50:31;use a personal computer;END
2022-10-22 12:03:00;fridge operation;START
2022-10-22 12:03:00;REFRIGERATOR;ON
2022-10-22 12:14:16;vacuuming;START
2022-10-22 12:14:16;VACUUMCLEANER;ON
2022-10-22 12:16:42;REFRIGERATOR;OFF
2022-10-22 12:16:42;fridge operation;END
2022-10-22 12:26:16;VACUUMCLEANER;OFF
2022-10-22 12:26:16;vacuuming;END
2022-10-22 12:32:36;use a personal computer;START
2022-10-22 12:32:36;PC;ON
2022-10-22 12:37:40;microwaving food;START
2022-10-22 12:37:40;MICROWAVE;ON
2022-10-22 12:40:53;MICROWAVE;OFF
2022-10-22 12:40:53;microwaving food;END
2022-10-22 13:04:01;PC;OFF
2022-10-22 13:04:01;use a personal computer;END
2022-10-22 13:05:18;microwaving food;START
2022-10-22 13:05:18;MICROWAVE;ON
2022-10-22 13:12:29;MICROWAVE;OFF
2022-10-22 13:12:29;microwaving food;END
2022-10-22 13:13:11;microwaving food;START
2022-10-22 13:13:11;MICROWAVE;ON
2022-10-22 13:14:21;fridge operation;START
2022-10-22 13:14:21;REFRIGERATOR;ON
2022-10-22 13:18:38;MICROWAVE;OFF
2022-10-22 13:18:38;microwaving food;END
2022-10-22 13:28:03;REFRIGERATOR;OFF
2022-10-22 13:28:03;fridge operation;END
2022-10-22 13:34:03;use a personal computer;START
2022-10-22 13:34:03;PC;ON
2022-10-22 14:01:30;fridge operation;START
2022-10-22 14:01:30;REFRIGERATOR;ON
2022-10-22 14:05:28;PC;OFF
2022-10-22 14:05:28;use a personal computer;END
2022-10-22 14:05:29;use a personal computer;START
2022-10-22 14:05:29;PC;ON
2022-10-22 14:15:12;REFRIGERATOR;OFF
2022-10-22 14:15:12;fridge operation;END
2022-10-22 14:36:54;PC;OFF
2022-10-22 14:36:54;use a personal computer;END
2022-10-22 14:59:52;use a personal computer;START
2022-10-22 14:59:52;PC;ON
2022-10-22 15:09:41;fridge operation;START
2022-10-22 15:09:41;REFRIGERATOR;ON
2022-10-22 15:23:23;REFRIGERATOR;OFF
2022-10-22 15:23:23;fridge operation;END
2022-10-22 15:29:47;watching TV;START
2022-10-22 15:29:47;TV;ON
2022-10-22 15:31:17;PC;OFF
2022-10-22 15:31:17;use a personal computer;END
2022-10-22 15:47:37;use a personal computer;START
2022-10-22 15:47:37;PC;ON
2022-10-22 16:13:40;TV;OFF
2022-10-22 16:13:41;TV;ON
2022-10-22 16:19:02;PC;OFF
2022-10-22 16:19:02;use a personal computer;END
2022-10-22 16:19:03;use a personal computer;START
2022-10-22 16:19:03;PC;ON
2022-10-22 16:43:36;TV;OFF
2022-10-22 16:43:36;watching TV;END
2022-10-22 16:49:38;fridge operation;START
2022-10-22 16:49:38;REFRIGERATOR;ON
2022-10-22 16:50:28;PC;OFF
2022-10-22 16:50:28;use a personal computer;END
2022-10-22 16:54:01;vacuuming;START
2022-10-22 16:54:01;VACUUMCLEANER;ON
2022-10-22 17:03:20;REFRIGERATOR;OFF
2022-10-22 17:03:20;fridge operation;END
2022-10-22 17:06:01;VACUUMCLEANER;OFF
2022-10-22 17:06:01;vacuuming;END
2022-10-22 17:07:44;use a personal computer;START
2022-10-22 17:07:44;PC;ON
2022-10-22 17:39:09;PC;OFF
2022-10-22 17:39:09;use a personal computer;END
2022-10-22 17:45:08;listen to a 74 minute audio CD;START
2022-10-22 17:45:08;AMPLIFIER;ON
2022-10-22 17:45:16;CDPLAYER;ON
2022-10-22 17:58:28;fridge operation;START
2022-10-22 17:58:28;REFRIGERATOR;ON
2022-10-22 18:12:10;REFRIGERATOR;OFF
2022-10-22 18:12:10;fridge operation;END
2022-10-22 18:54:28;fridge operation;START
2022-10-22 18:54:28;REFRIGERATOR;ON
2022-10-22 18:59:15;CDPLAYER;OFF
2022-10-22 18:59:17;AMPLIFIER;OFF
2022-10-22 18:59:17;listen to a 74 minute audio CD;END
2022-10-22 19:00:07;cooking a dinner;START
2022-10-22 19:00:07;KETTLE;ON
2022-10-22 19:01:55;KETTLE;OFF
2022-10-22 19:01:56;COOKINGSTOVE;ON
2022-10-22 19:08:10;REFRIGERATOR;OFF
2022-10-22 19:08:10;fridge operation;END
2022-10-22 19:11:59;cooking a dinner;START
2022-10-22 19:11:59;KETTLE;ON
2022-10-22 19:13:47;KETTLE;OFF
2022-10-22 19:13:48;COOKINGSTOVE;ON
2022-10-22 19:29:47;fridge operation;START
2022-10-22 19:29:47;REFRIGERATOR;ON
2022-10-22 19:43:29;REFRIGERATOR;OFF
2022-10-22 19:43:29;fridge operation;END
2022-10-22 19:47:21;COOKINGSTOVE;OFF
2022-10-22 19:47:21;cooking a dinner;END
2022-10-22 19:50:45;COOKINGSTOVE;OFF
2022-10-22 19:50:46;MICROWAVE;ON
2022-10-22 19:56:04;use a personal computer;START
2022-10-22 19:56:04;PC;ON
2022-10-22 19:57:25;MICROWAVE;OFF
2022-10-22 19:57:25;cooking a dinner;END
2022-10-22 20:02:54;use a personal computer;START
2022-10-22 20:02:54;PC;ON
2022-10-22 20:27:29;PC;OFF
2022-10-22 20:27:29;use a personal computer;END
2022-10-22 20:27:30;use a personal computer;START
2022-10-22 20:27:30;PC;ON
2022-10-22 20:34:19;PC;OFF
2022-10-22 20:34:19;use a personal computer;END
2022-10-22 20:42:41;use a personal computer;START
2022-10-22 20:42:41;PC;ON
2022-10-22 20:43:56;fridge operation;START
2022-10-22 20:43:56;REFRIGERATOR;ON
2022-10-22 20:57:38;REFRIGERATOR;OFF
2022-10-22 20:57:38;fridge operation;END
2022-10-22 20:58:55;PC;OFF
2022-10-22 20:58:55;use a personal computer;END
2022-10-22 21:14:06;PC;OFF
2022-10-22 21:14:06;use a personal computer;END
2022-10-22 21:28:42;use a personal computer;START
2022-10-22 21:28:42;PC;ON
2022-10-22 22:00:07;PC;OFF
