Time;Source;Event
2022-10-20 18:08:21;fridge operation;END
2022-10-20 18:55:30;PC;OFF
2022-10-20 18:55:30;use a personal computer;END
2022-10-20 19:00:12;cooking a dinner;START
2022-10-20 19:00:12;KETTLE;ON
2022-10-20 19:01:12;KETTLE;OFF
2022-10-20 19:01:13;COOKINGSTOVE;ON
2022-10-20 19:02:18;PC;OFF
2022-10-20 19:02:18;use a personal computer;END
2022-10-20 19:07:56;fridge operation;START
2022-10-20 19:07:56;REFRIGERATOR;ON
2022-10-20 19:09:58;cooking a dinner;START
2022-10-20 19:09:58;KETTLE;ON
2022-10-20 19:10:58;KETTLE;OFF
2022-10-20 19:10:59;COOKINGSTOVE;ON
2022-10-20 19:15:31;cooking a dinner;START
2022-10-20 19:15:31;KETTLE;ON
2022-10-20 19:16:31;KETTLE;OFF
2022-10-20 19:16:32;COOKINGSTOVE;ON
2022-10-20 19:16:42;cooking a dinner;START
2022-10-20 19:16:42;KETTLE;ON
2022-10-20 19:17:42;KETTLE;OFF
2022-10-20 19:17:43;COOKINGSTOVE;ON
2022-10-20 19:21:38;REFRIGERATOR;OFF
2022-10-20 19:21:38;fridge operation;END
2022-10-20 19:27:44;COOKINGSTOVE;OFF
2022-10-20 19:27:45;MICROWAVE;ON
2022-10-20 19:29:48;MICROWAVE;OFF
2022-10-20 19:29:48;cooking a dinner;END
2022-10-20 19:36:53;COOKINGSTOVE;OFF
2022-10-20 19:36:54;MICROWAVE;ON
2022-10-20 19:38:57;MICROWAVE;OFF
2022-10-20 19:38:57;cooking a dinner;END
2022-10-20 20:04:34;COOKINGSTOVE;OFF
2022-10-20 20:04:35;MICROWAVE;ON
2022-10-20 20:06:38;MICROWAVE;OFF
2022-10-20 20:06:38;cooking a dinner;END
2022-10-20 20:06:54;COOKINGSTOVE;OFF
2022-10-20 20:06:55;MICROWAVE;ON
2022-10-20 20:08:58;MICROWAVE;OFF
2022-10-20 20:08:58;cooking a dinner;END
2022-10-20 20:23:15;fridge operation;START
2022-10-20 20:23:15;REFRIGERATOR;ON
2022-10-20 20:36:57;REFRIGERATOR;OFF
2022-10-20 20:36:57;fridge operation;END
2022-10-20 21:05:52;fridge operation;START
2022-10-20 21:05:52;REFRIGERATOR;ON
2022-10-20 21:19:34;REFRIGERATOR;OFF
2022-10-20 21:19:34;fridge operation;END
2022-10-20 22:03:49;fridge operation;START
2022-10-20 22:03:49;REFRIGERATOR;ON
2022-10-20 22:17:31;REFRIGERATOR;OFF
2022-10-20 22:17:31;fridge operation;END
2022-10-20 22:42:11;fridge operation;START
2022-10-20 22:42:11;REFRIGERATOR;ON
2022-10-20 22:55:53;REFRIGERATOR;OFF
2022-10-20 22:55:53;fridge operation;END
2022-10-20 23:13:18;fridge operation;START
2022-10-20 23:13:18;REFRIGERATOR;ON
2022-10-20 23:27:00;REFRIGERATOR;OFF
2022-10-20 23:27:00;fridge operation;END
2022-10-21 00:00:00;fridge operation;START
2022-10-21 00:00:00;REFRIGERATOR;ON
2022-10-21 00:13:42;REFRIGERATOR;OFF
2022-10-21 00:13:42;fridge operation;END
2022-10-21 00:27:57;washing a load of laundry;START
2022-10-21 00:28:02;DRYER;ON
2022-10-21 00:57:23;fridge operation;START
2022-10-21 00:57:23;REFRIGERATOR;ON
2022-10-21 01:11:05;REFRIGERATOR;OFF
2022-10-21 01:11:05;fridge operation;END
2022-10-21 02:00:17;fridge operation;START
2022-10-21 02:00:17;REFRIGERATOR;ON
2022-10-21 02:13:59;REFRIGERATOR;OFF
2022-10-21 02:13:59;fridge operation;END
2022-10-21 02:32:56;fridge operation;START
2022-10-21 02:32:56;REFRIGERATOR;ON
2022-10-21 02:46:38;REFRIGERATOR;OFF
2022-10-21 02:46:38;fridge operation;END
2022-10-21 03:17:29;fridge operation;START
2022-10-21 03:17:29;REFRIGERATOR;ON
2022-10-21 03:31:11;REFRIGERATOR;OFF
2022-10-21 03:31:11;fridge operation;END
2022-10-21 04:34:50;fridge operation;START
2022-10-21 04:34:50;REFRIGERATOR;ON
2022-10-21 04:48:32;REFRIGERATOR;OFF
2022-10-21 04:48:32;fridge operation;END
2022-10-21 05:43:41;DRYER;OFF
2022-10-21 05:43:41;washing a load of laundry;END
2022-10-21 05:56:10;fridge operation;START
2022-10-21 05:56:10;REFRIGERATOR;ON
2022-10-21 06:09:52;REFRIGERATOR;OFF
2022-10-21 06:09:52;fridge operation;END
2022-10-21 07:03:04;fridge operation;START
2022-10-21 07:03:04;REFRIGERATOR;ON
2022-10-21 07:16:46;REFRIGERATOR;OFF
2022-10-21 07:16:46;fridge operation;END
2022-10-21 07:57:48;fridge operation;START
2022-10-21 07:57:48;REFRIGERATOR;ON
2022-10-21 08:09:50;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-21 08:09:55;COFFEEMAKER;ON
2022-10-21 08:10:09;BREADCUTTER;ON
2022-10-21 08:10:14;BREADCUTTER;OFF
2022-10-21 08:10:15;TOASTER;ON
2022-10-21 08:10:53;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-21 08:10:58;KETTLE;ON
2022-10-21 08:11:08;COOKINGSTOVE;ON
2022-10-21 08:11:30;REFRIGERATOR;OFF
2022-10-21 08:11:30;fridge operation;END
2022-10-21 08:11:58;KETTLE;OFF
2022-10-21 08:12:50;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-21 08:12:55;COFFEEMAKER;ON
2022-10-21 08:13:07;COOKINGSTOVE;ON
2022-10-21 08:18:08;COOKINGSTOVE;OFF
2022-10-21 08:18:08;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-21 08:20:07;COOKINGSTOVE;OFF
2022-10-21 08:23:35;COFFEEMAKER;OFF
2022-10-21 08:25:44;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-21 08:25:49;COFFEEMAKER;ON
2022-10-21 08:25:59;COOKINGSTOVE;ON
2022-10-21 08:26:35;COFFEEMAKER;OFF
2022-10-21 08:26:35;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-21 08:30:33;TOASTER;OFF
2022-10-21 08:30:33;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-21 08:32:59;COOKINGSTOVE;OFF
2022-10-21 08:39:29;COFFEEMAKER;OFF
2022-10-21 08:39:29;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-21 08:45:31;fridge operation;START
2022-10-21 08:45:31;REFRIGERATOR;ON
2022-10-21 08:59:13;REFRIGERATOR;OFF
2022-10-21 08:59:13;fridge operation;END
2022-10-21 09:15:43;use a personal computer;START
2022-10-21 09:15:43;PC;ON
2022-10-21 09:40:33;fridge operation;START
2022-10-21 09:40:33;REFRIGERATOR;ON
2022-10-21 09:54:15;REFRIGERATOR;OFF
2022-10-21 09:54:15;fridge operation;END
2022-10-21 10:10:21;vacuuming;START
2022-10-21 10:10:21;VACUUMCLEANER;ON
2022-10-21 10:22:21;VACUUMCLEANER;OFF
2022-10-21 10:22:21;vacuuming;END
2022-10-21 10:31:02;PC;OFF
2022-10-21 10:31:02;use a personal computer;END
2022-10-21 10:55:45;fridge operation;START
2022-10-21 10:55:45;REFRIGERATOR;ON
2022-10-21 11:01:09;use a personal computer;START
2022-10-21 11:01:09;PC;ON
2022-10-21 11:09:27;REFRIGERATOR;OFF
2022-10-21 11:09:27;fridge operation;END
2022-10-21 11:35:32;listen to a 74 minute audio CD;START
2022-10-21 11:35:32;AMPLIFIER;ON
2022-10-21 11:35:41;CDPLAYER;ON
2022-10-21 11:41:54;fridge operation;START
2022-10-21 11:41:54;REFRIGERATOR;ON
2022-10-21 11:55:36;REFRIGERATOR;OFF
2022-10-21 11:55:36;fridge operation;END
2022-10-21 12:12:59;fridge operation;START
2022-10-21 12:12:59;REFRIGERATOR;ON
2022-10-21 12:16:28;PC;OFF
2022-10-21 12:16:28;use a personal computer;END
2022-10-21 12:18:29;dishwasher operation;START
2022-10-21 12:18:39;DISHWASHER;ON
2022-10-21 12:26:41;REFRIGERATOR;OFF
2022-10-21 12:26:41;fridge operation;END
2022-10-21 12:49:40;CDPLAYER;OFF
2022-10-21 12:49:41;AMPLIFIER;OFF
2022-10-21 12:49:41;listen to a 74 minute audio CD;END
2022-10-21 12:59:34;use a personal computer;START
2022-10-21 12:59:34;PC;ON
2022-10-21 13:15:59;fridge operation;START
2022-10-21 13:15:59;REFRIGERATOR;ON
2022-10-21 13:25:55;DISHWASHER;OFF
2022-10-21 13:25:55;dishwasher operation;END
2022-10-21 13:29:41;REFRIGERATOR;OFF
2022-10-21 13:29:41;fridge operation;END
2022-10-21 13:47:34;fridge operation;START
2022-10-21 13:47:34;REFRIGERATOR;ON
2022-10-21 14:01:16;REFRIGERATOR;OFF
2022-10-21 14:01:16;fridge operation;END
2022-10-21 14:14:53;PC;OFF
2022-10-21 14:14:53;use a personal computer;END
2022-10-21 14:21:56;microwaving food;START
2022-10-21 14:21:56;MICROWAVE;ON
2022-10-21 14:26:20;MICROWAVE;OFF
2022-10-21 14:26:20;microwaving food;END
2022-10-21 14:33:46;microwaving food;START
2022-10-21 14:33:46;MICROWAVE;ON
2022-10-21 14:39:56;MICROWAVE;OFF
2022-10-21 14:39:56;microwaving food;END
2022-10-21 14:41:26;microwaving food;START
2022-10-21 14:41:26;MICROWAVE;ON
2022-10-21 14:44:44;MICROWAVE;OFF
2022-10-21 14:44:44;microwaving food;END
2022-10-21 14:49:45;microwaving food;START
2022-10-21 14:49:45;MICROWAVE;ON
2022-10-21 14:54:24;MICROWAVE;OFF
2022-10-21 14:54:24;microwaving food;END
2022-10-21 14:57:43;fridge operation;START
2022-10-21 14:57:43;REFRIGERATOR;ON
2022-10-21 14:59:08;use a personal computer;START
2022-10-21 14:59:08;PC;ON
2022-10-21 15:07:34;use a personal computer;START
2022-10-21 15:07:34;PC;ON
2022-10-21 15:11:25;REFRIGERATOR;OFF
2022-10-21 15:11:25;fridge operation;END
2022-10-21 16:03:37;fridge operation;START
2022-10-21 16:03:37;REFRIGERATOR;ON
2022-10-21 16:14:27;PC;OFF
2022-10-21 16:14:27;use a personal computer;END
2022-10-21 16:17:19;REFRIGERATOR;OFF
2022-10-21 16:17:19;fridge operation;END
2022-10-21 16:22:53;PC;OFF
2022-10-21 16:22:53;use a personal computer;END
2022-10-21 16:22:54;use a personal computer;START
2022-10-21 16:22:54;PC;ON
2022-10-21 16:32:58;watching TV;START
2022-10-21 16:32:58;TV;ON
2022-10-21 16:46:01;watching TV;START
2022-10-21 16:46:01;TV;ON
2022-10-21 17:10:44;fridge operation;START
2022-10-21 17:10:44;REFRIGERATOR;ON
2022-10-21 17:24:26;REFRIGERATOR;OFF
2022-10-21 17:24:26;fridge operation;END
2022-10-21 17:38:13;PC;OFF
2022-10-21 17:38:13;use a personal computer;END
2022-10-21 17:39:44;watching TV;START
2022-10-21 17:39:44;TV;ON
2022-10-21 18:09:25;TV;OFF
2022-10-21 18:09:26;TV;ON
2022-10-21 18:28:28;TV;OFF
2022-10-21 18:28:28;watching TV;END
2022-10-21 18:29:25;fridge operation;START
2022-10-21 18:29:25;REFRIGERATOR;ON
2022-10-21 18:43:07;REFRIGERATOR;OFF
2022-10-21 18:43:07;fridge operation;END
2022-10-21 18:44:33;TV;OFF
2022-10-21 18:44:34;TV;ON
2022-10-21 19:06:46;cooking a dinner;START
2022-10-21 19:06:46;KETTLE;ON
2022-10-21 19:07:46;KETTLE;OFF
2022-10-21 19:07:47;COOKINGSTOVE;ON
2022-10-21 19:09:47;TV;OFF
2022-10-21 19:09:47;watching TV;END
2022-10-21 19:10:41;TV;OFF
2022-10-21 19:10:42;TV;ON
2022-10-21 19:19:26;cooking a dinner;START
2022-10-21 19:19:26;KETTLE;ON
2022-10-21 19:19:43;fridge operation;START
2022-10-21 19:19:43;REFRIGERATOR;ON
2022-10-21 19:20:26;KETTLE;OFF
2022-10-21 19:20:27;COOKINGSTOVE;ON
2022-10-21 19:27:08;cooking a dinner;START
2022-10-21 19:27:08;KETTLE;ON
2022-10-21 19:28:08;KETTLE;OFF
2022-10-21 19:28:09;COOKINGSTOVE;ON
2022-10-21 19:28:20;TV;OFF
2022-10-21 19:28:20;watching TV;END
2022-10-21 19:33:25;REFRIGERATOR;OFF
2022-10-21 19:33:25;fridge operation;END
2022-10-21 19:34:10;cooking a dinner;START
2022-10-21 19:34:10;KETTLE;ON
2022-10-21 19:35:10;KETTLE;OFF
2022-10-21 19:35:11;COOKINGSTOVE;ON
2022-10-21 19:47:01;COOKINGSTOVE;OFF
2022-10-21 19:47:01;cooking a dinner;END
2022-10-21 19:51:16;COOKINGSTOVE;OFF
2022-10-21 19:51:17;MICROWAVE;ON
2022-10-21 19:53:20;MICROWAVE;OFF
2022-10-21 19:53:20;cooking a dinner;END
2022-10-21 19:57:07;watching TV;START
2022-10-21 19:57:07;TV;ON
2022-10-21 20:01:01;COOKINGSTOVE;OFF
2022-10-21 20:01:02;MICROWAVE;ON
2022-10-21 20:03:05;MICROWAVE;OFF
2022-10-21 20:03:05;cooking a dinner;END
2022-10-21 20:12:48;fridge operation;START
2022-10-21 20:12:48;REFRIGERATOR;ON
2022-10-21 20:13:28;COOKINGSTOVE;OFF
2022-10-21 20:13:28;cooking a dinner;END
2022-10-21 20:26:30;REFRIGERATOR;OFF
2022-10-21 20:26:30;fridge operation;END
2022-10-21 20:33:55;watching TV;START
2022-10-21 20:33:55;TV;ON
2022-10-21 20:40:20;watching TV;START
2022-10-21 20:40:20;TV;ON
2022-10-21 21:02:21;fridge operation;START
2022-10-21 21:02:21;REFRIGERATOR;ON
2022-10-21 21:16:03;REFRIGERATOR;OFF
2022-10-21 21:16:03;fridge operation;END
2022-10-21 21:22:24;TV;OFF
2022-10-21 21:22:24;watching TV;END
2022-10-21 21:36:09;fridge operation;START
2022-10-21 21:36:09;REFRIGERATOR;ON
2022-10-21 21:49:51;REFRIGERATOR;OFF
2022-10-21 21:49:51;fridge operation;END
2022-10-21 21:57:37;TV;OFF
2022-10-21 21:57:38;TV;ON
2022-10-21 22:02:56;TV;OFF
2022-10-21 22:02:57;TV;ON
2022-10-21 22:18:11;TV;OFF
2022-10-21 22:18:11;watching TV;END
2022-10-21 22:21:41;TV;OFF
2022-10-21 22:21:41;watching TV;END
2022-10-21 22:33:01;fridge operation;START
2022-10-21 22:33:01;REFRIGERATOR;ON
2022-10-21 22:46:43;REFRIGERATOR;OFF
2022-10-21 22:46:43;fridge operation;END
2022-10-21 22:48:22;dishwasher operation;START
2022-10-21 22:48:28;DISHWASHER;ON
2022-10-21 23:55:44;DISHWASHER;OFF
2022-10-21 23:55:44;dishwasher operation;END
2022-10-22 00:00:00;washing a load of laundry;START
2022-10-22 00:00:00;fridge operation;START
2022-10-22 00:00:00;REFRIGERATOR;ON
2022-10-22 00:00:13;DRYER;ON
2022-10-22 00:13:42;REFRIGERATOR;OFF
2022-10-22 00:13:42;fridge operation;END
2022-10-22 00:31:27;fridge operation;START
2022-10-22 00:31:27;REFRIGERATOR;ON
2022-10-22 00:45:09;REFRIGERATOR;OFF
2022-10-22 00:45:09;fridge operation;END
2022-10-22 01:45:12;fridge operation;START
2022-10-22 01:45:12;REFRIGERATOR;ON
2022-10-22 01:58:54;REFRIGERATOR;OFF
2022-10-22 01:58:54;fridge operation;END
2022-10-22 02:43:51;fridge operation;START
2022-10-22 02:43:51;REFRIGERATOR;ON
2022-10-22 02:57:33;REFRIGERATOR;OFF
2022-10-22 02:57:33;fridge operation;END
2022-10-22 03:43:47;fridge operation;START
2022-10-22 03:43:47;REFRIGERATOR;ON
2022-10-22 03:57:29;REFRIGERATOR;OFF
2022-10-22 03:57:29;fridge operation;END
2022-10-22 04:25:00;fridge operation;START
2022-10-22 04:25:00;REFRIGERATOR;ON
2022-10-22 04:38:42;REFRIGERATOR;OFF
2022-10-22 04:38:42;fridge operation;END
2022-10-22 05:15:35;fridge operation;START
2022-10-22 05:15:35;REFRIGERATOR;ON
2022-10-22 05:15:52;DRYER;OFF
2022-10-22 05:15:52;washing a load of laundry;END
2022-10-22 05:29:17;REFRIGERATOR;OFF
2022-10-22 05:29:17;fridge operation;END
2022-10-22 05:54:26;fridge operation;START
2022-10-22 05:54:26;REFRIGERATOR;ON
2022-10-22 06:08:08;REFRIGERATOR;OFF
2022-10-22 06:08:08;fridge operation;END
2022-10-22 06:59:28;fridge operation;START
2022-10-22 06:59:28;REFRIGERATOR;ON
2022-10-22 07:13:10;REFRIGERATOR;OFF
2022-10-22 07:13:10;fridge operation;END
2022-10-22 07:48:48;fridge operation;START
2022-10-22 07:48:48;REFRIGERATOR;ON
2022-10-22 08:02:30;REFRIGERATOR;OFF
2022-10-22 08:02:30;fridge operation;END
2022-10-22 08:19:56;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-22 08:20:01;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-22 08:20:01;COFFEEMAKER;ON
2022-10-22 08:20:06;COFFEEMAKER;ON
2022-10-22 08:20:13;COOKINGSTOVE;ON
2022-10-22 08:20:16;COOKINGSTOVE;ON
2022-10-22 08:27:13;COOKINGSTOVE;OFF
2022-10-22 08:27:16;COOKINGSTOVE;OFF
2022-10-22 08:27:37;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-22 08:27:42;COFFEEMAKER;ON
2022-10-22 08:27:52;BREADCUTTER;ON
2022-10-22 08:27:57;BREADCUTTER;OFF
2022-10-22 08:27:58;TOASTER;ON
2022-10-22 08:31:47;fridge operation;START
2022-10-22 08:31:47;REFRIGERATOR;ON
2022-10-22 08:32:19;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-22 08:32:24;COFFEEMAKER;ON
2022-10-22 08:32:37;COOKINGSTOVE;ON
2022-10-22 08:33:41;COFFEEMAKER;OFF
2022-10-22 08:33:41;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-22 08:33:46;COFFEEMAKER;OFF
2022-10-22 08:33:46;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-22 08:39:37;COOKINGSTOVE;OFF
2022-10-22 08:41:22;COFFEEMAKER;OFF
2022-10-22 08:45:29;REFRIGERATOR;OFF
2022-10-22 08:45:29;fridge operation;END
2022-10-22 08:46:04;COFFEEMAKER;OFF
2022-10-22 08:46:04;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-22 08:48:16;TOASTER;OFF
2022-10-22 08:48:16;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-22 09:00:00;use a personal computer;START
2022-10-22 09:00:00;PC;ON
2022-10-22 09:18:36;fridge operation;START
2022-10-22 09:18:36;REFRIGERATOR;ON
2022-10-22 09:32:18;REFRIGERATOR;OFF
2022-10-22 09:32:18;fridge operation;END
2022-10-22 09:37:39;watching TV;START
2022-10-22 09:37:39;TV;ON
2022-10-22 10:01:18;watching TV;START
2022-10-22 10:01:18;TV;ON
2022-10-22 10:15:19;PC;OFF
2022-10-22 10:15:19;use a personal computer;END
2022-10-22 10:29:02;washing a load of laundry;START
2022-10-22 10:29:07;WASHINGMACHINE;ON
2022-10-22 10:35:01;fridge operation;START
2022-10-22 10:35:01;REFRIGERATOR;ON
2022-10-22 10:37:04;TV;OFF
2022-10-22 10:37:05;TV;ON
2022-10-22 10:39:34;use a personal computer;START
2022-10-22 10:39:34;PC;ON
2022-10-22 10:48:43;REFRIGERATOR;OFF
2022-10-22 10:48:43;fridge operation;END
2022-10-22 10:55:22;TV;OFF
2022-10-22 10:55:22;watching TV;END
2022-10-22 10:55:36;TV;OFF
2022-10-22 10:55:37;TV;ON
2022-10-22 11:00:10;use a personal computer;START
2022-10-22 11:00:10;PC;ON
2022-10-22 11:16:16;TV;OFF
2022-10-22 11:16:16;watching TV;END
2022-10-22 11:54:53;PC;OFF
2022-10-22 11:54:53;use a personal computer;END
2022-10-22 11:56:54;fridge operation;START
2022-10-22 11:56:54;REFRIGERATOR;ON
2022-10-22 12:09:14;vacuuming;START
2022-10-22 12:09:14;VACUUMCLEANER;ON
2022-10-22 12:10:36;REFRIGERATOR;OFF
2022-10-22 12:10:36;fridge operation;END
2022-10-22 12:15:29;PC;OFF
2022-10-22 12:15:29;use a personal computer;END
2022-10-22 12:21:14;VACUUMCLEANER;OFF
2022-10-22 12:21:14;vacuuming;END
2022-10-22 12:30:58;fridge operation;START
2022-10-22 12:30:58;REFRIGERATOR;ON
2022-10-22 12:41:30;watching TV;START
2022-10-22 12:41:30;TV;ON
2022-10-22 12:44:40;REFRIGERATOR;OFF
2022-10-22 12:44:40;fridge operation;END
2022-10-22 13:10:16;fridge operation;START
2022-10-22 13:10:16;REFRIGERATOR;ON
2022-10-22 13:23:58;REFRIGERATOR;OFF
2022-10-22 13:23:58;fridge operation;END
2022-10-22 13:39:34;WASHINGMACHINE;OFF
2022-10-22 13:39:34;washing a load of laundry;END
2022-10-22 14:02:42;microwaving food;START
2022-10-22 14:02:42;MICROWAVE;ON
2022-10-22 14:06:54;MICROWAVE;OFF
2022-10-22 14:06:54;microwaving food;END
2022-10-22 14:08:39;fridge operation;START
2022-10-22 14:08:39;REFRIGERATOR;ON
2022-10-22 14:15:45;TV;OFF
2022-10-22 14:15:46;TV;ON
2022-10-22 14:22:21;REFRIGERATOR;OFF
2022-10-22 14:22:21;fridge operation;END
2022-10-22 14:40:16;TV;OFF
2022-10-22 14:40:16;watching TV;END
2022-10-22 15:02:06;microwaving food;START
2022-10-22 15:02:06;MICROWAVE;ON
2022-10-22 15:03:50;microwaving food;START
2022-10-22 15:03:50;MICROWAVE;ON
2022-10-22 15:06:02;MICROWAVE;OFF
2022-10-22 15:06:02;microwaving food;END
2022-10-22 15:06:29;use a personal computer;START
2022-10-22 15:06:29;PC;ON
2022-10-22 15:06:55;MICROWAVE;OFF
2022-10-22 15:06:55;microwaving food;END
2022-10-22 15:08:14;microwaving food;START
2022-10-22 15:08:14;MICROWAVE;ON
2022-10-22 15:11:08;use a personal computer;START
2022-10-22 15:11:08;PC;ON
2022-10-22 15:11:18;MICROWAVE;OFF
2022-10-22 15:11:18;microwaving food;END
2022-10-22 15:14:02;fridge operation;START
2022-10-22 15:14:02;REFRIGERATOR;ON
2022-10-22 15:27:44;REFRIGERATOR;OFF
2022-10-22 15:27:44;fridge operation;END
2022-10-22 16:15:36;fridge operation;START
2022-10-22 16:15:36;REFRIGERATOR;ON
2022-10-22 16:21:48;PC;OFF
2022-10-22 16:21:48;use a personal computer;END
2022-10-22 16:26:27;PC;OFF
2022-10-22 16:26:27;use a personal computer;END
2022-10-22 16:29:18;REFRIGERATOR;OFF
2022-10-22 16:29:18;fridge operation;END
2022-10-22 17:01:40;watching TV;START
2022-10-22 17:01:40;TV;ON
2022-10-22 17:20:09;fridge operation;START
2022-10-22 17:20:09;REFRIGERATOR;ON
2022-10-22 17:25:52;use a personal computer;START
2022-10-22 17:25:52;PC;ON
2022-10-22 17:28:28;use a personal computer;START
2022-10-22 17:28:28;PC;ON
2022-10-22 17:33:51;REFRIGERATOR;OFF
2022-10-22 17:33:51;fridge operation;END
2022-10-22 18:28:10;fridge operation;START
2022-10-22 18:28:10;REFRIGERATOR;ON
2022-10-22 18:41:11;PC;OFF
2022-10-22 18:41:11;use a personal computer;END
2022-10-22 18:41:52;REFRIGERATOR;OFF
2022-10-22 18:41:52;fridge operation;END
2022-10-22 18:43:47;PC;OFF
2022-10-22 18:43:47;use a personal computer;END
2022-10-22 19:00:45;TV;OFF
2022-10-22 19:00:46;TV;ON
2022-10-22 19:09:46;cooking a dinner;START
2022-10-22 19:09:46;KETTLE;ON
2022-10-22 19:10:46;KETTLE;OFF
2022-10-22 19:10:47;COOKINGSTOVE;ON
2022-10-22 19:11:39;cooking a dinner;START
2022-10-22 19:11:39;KETTLE;ON
2022-10-22 19:12:39;KETTLE;OFF
2022-10-22 19:12:40;COOKINGSTOVE;ON
2022-10-22 19:15:04;cooking a dinner;START
2022-10-22 19:15:04;KETTLE;ON
2022-10-22 19:16:04;KETTLE;OFF
2022-10-22 19:16:05;COOKINGSTOVE;ON
2022-10-22 19:20:23;fridge operation;START
2022-10-22 19:20:23;REFRIGERATOR;ON
2022-10-22 19:29:32;TV;OFF
2022-10-22 19:29:32;watching TV;END
2022-10-22 19:34:05;REFRIGERATOR;OFF
2022-10-22 19:34:05;fridge operation;END
2022-10-22 19:46:53;COOKINGSTOVE;OFF
2022-10-22 19:46:53;cooking a dinner;END
2022-10-22 19:57:59;COOKINGSTOVE;OFF
2022-10-22 19:58:00;MICROWAVE;ON
2022-10-22 20:00:03;MICROWAVE;OFF
2022-10-22 20:00:03;cooking a dinner;END
2022-10-22 20:10:05;COOKINGSTOVE;OFF
2022-10-22 20:10:06;MICROWAVE;ON
2022-10-22 20:12:09;MICROWAVE;OFF
2022-10-22 20:12:09;cooking a dinner;END
2022-10-22 20:27:00;dishwasher operation;START
2022-10-22 20:27:09;DISHWASHER;ON
2022-10-22 20:29:04;fridge operation;START
2022-10-22 20:29:04;REFRIGERATOR;ON
2022-10-22 20:42:46;REFRIGERATOR;OFF
2022-10-22 20:42:46;fridge operation;END
2022-10-22 20:53:08;watching TV;START
2022-10-22 20:53:08;TV;ON
2022-10-22 20:59:45;fridge operation;START
2022-10-22 20:59:45;REFRIGERATOR;ON
2022-10-22 21:08:09;dishwasher operation;START
2022-10-22 21:08:17;DISHWASHER;ON
2022-10-22 21:13:27;REFRIGERATOR;OFF
2022-10-22 21:13:27;fridge operation;END
2022-10-22 21:33:29;watching TV;START
2022-10-22 21:33:29;TV;ON
2022-10-22 21:34:25;DISHWASHER;OFF
2022-10-22 21:34:25;dishwasher operation;END
2022-10-22 21:48:08;fridge operation;START
2022-10-22 21:48:08;REFRIGERATOR;ON
2022-10-22 22:01:50;REFRIGERATOR;OFF
2022-10-22 22:01:50;fridge operation;END
2022-10-22 22:08:39;TV;OFF
2022-10-22 22:08:40;TV;ON
2022-10-22 22:15:33;DISHWASHER;OFF
2022-10-22 22:15:33;dishwasher operation;END
2022-10-22 22:25:15;TV;OFF
2022-10-22 22:25:16;TV;ON
2022-10-22 22:31:04;TV;OFF
2022-10-22 22:31:04;watching TV;END
2022-10-22 22:53:58;TV;OFF
2022-10-22 22:53:58;watching TV;END
2022-10-22 23:04:45;fridge operation;START
2022-10-22 23:04:45;REFRIGERATOR;ON
2022-10-22 23:18:27;REFRIGERATOR;OFF
2022-10-22 23:18:27;fridge operation;END
